"id","label","mots_clefs","type","catégorie","prix_achat","date_acquisition","donateur","date_modif","édition","nom","interne","année","statut","tampon","état_général","qualité_photo","rareté","interêt","pivée","note_admin","note_visiteur","pos_x","pos_y","angle_photo","pos_x_photo","pos_y_photo","adresse_nom","adresse_1","adresse_2","adresse_ville","adresse_pays","valeur","précédent","suivant","pays","région","fleuve","pk","rive","sens","description","remarques","message"
"73","Le Pecq Saint-Germain Le Spa Français - Cercle privé du Casino","Le Pecq, Casino, Saint-Germain-en-Laye","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"74","Sartrouville, Bords de Seine - Ruines du vieux Moulin","Ruines du vieux Moulin, Petit Hâvre, Voilier, Sartrouville","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"75","Maison Laffitte Sartrouville, Petit bras de Seine - Ruines du vieux Moulin","Barque et Canot à la rame, Voile, Ruines du vieux Moulin, Petit Hâvre, Sartrouville, Maisons-Laffitte","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"76","27 Saint-Germain La terrasse","Viaduc, Saint-Germain-en-Laye, la Terrasse Saint-Germain-en-Laye - L'Ascenseur","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"77","71 Saint-Germain Le Pavillon Henry IV L'entrée","Voiture, Saint-Germain-en-Laye, Pavillon Henri IV","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"78","14 Saint-Germain Le Parc  La Passerelle de l'Ascenseur, Panorama","Ascenseur, Saint-Germain-en-Laye","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"79","La Frette-sur-Seine, Stade Nautique de L'ESF","Baignade, Remorqueur, Plongeoir, Stade Nautique de L'ESF, Train de Péniches, La Frette","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"80","78 Maison Laffitte Bords de Seine Les Bains","Bains, Barque et Canot à la rame, Maisons-Laffitte","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"81","Sartrouville, Bords de la Seine - Ponton des Canots automobile","Ponton, Barque et Canot à la rame, Voile, Sartrouville, Course de Canots automobiles, Canot automobile (vapeur et essence)","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"82","2 Conflans-fin d'oise Bords de Seine Pont Eiffel Yacht Lebaudy","""Conflans-fin d'Oise, Pont Eiffel, Yacht """"Eider"""" (Lebaudy)""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"1914","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"83","8 Conflans-ste-Honorine - Vue Panoramique - L'Eglise","""Conflans-Sainte-Honorine, Yacht """"Eider"""" (Lebaudy)""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"84","Conflans-fin-d'oise, Pont Suspendu","""Pêcheur, Conflans-fin d'Oise, Pont Suspendu, Remorqueur """"Liberté"""", La Pénichienne, Remorqueur Guêpes""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"85","Conflans-fin-d'oise, Péniche Je sers","Conflans-fin d'Oise, Péniche Je sers","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"86","Poissy Le Pont et le Moulin de la Reine Blanche","Poissy, Le Pont et le Moulin de la Reine Blanche","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"87","1256 Conflans-sainte-honorine - Le bras de la Seine Navigable Un train de Péniches","Conflans-Sainte-Honorine, Toueur Ampère, Train de Péniches","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"88","6 Poissy Le Pont ","Voile, Poissy, Le Pont","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"89","042 Poissy la Seine vue du pont","""Poissy, Le Pont, Yacht """"Eider"""" (Lebaudy)""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"1916","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"90","Poissy Le dernier des vieux Moulins","Poissy, Le Pont, Moulin","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"91","22 Poissy le Bras Migneau","Barque et Canot à la rame, Poissy, le Bras Migneau","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"92","124 Poissy vue sur le restaurant L'esturgeon","Poissy, Restaurant l'Esturgeon, Bac","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,"liè 559",,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"93","Pont de Poissy vue de L'esturgeon","Pont, Poissy, Restaurant l'Esturgeon","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"94","Villennes la Seine prise du vieux pont","""Barque et Canot à la rame, Villennes, Yacht """"Emma"""", Vieux Pont, Canot automobile (vapeur et essence), Canot automobile """"Emma""""""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"95","Villennes Port des Tilleuls","Barque et Canot à la rame, Villennes, Port des Tilleuls, Aviron et Canotier, Scène de Canotage","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"96","4 Poissy le petit bras de la Seine","""Barque et Canot à la rame, Pêcheur, Poissy, Yacht """"Scarabée""""""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"97","5337 Villennes Vieux pont","""Barque et Canot à la rame, Villennes, Vieux Pont, Yacht """"Aimée""""""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,"105","France",,,"0","Inconnu","Inconnu",,,
"98","Vide","Vide (Libre)","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"99","Villennes La Plage","Remorqueur, Villennes, La Plage","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"100","Villennes La Plage","Villennes, La Plage","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"101","Villennes La Plage","Villennes, La Plage","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"102","Villennes La Plage","Villennes, La Plage","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"103","Triel Yacht Lebaudy de passage à triel","""Remorqueur, Triel, Yacht """"Eider"""" (Lebaudy)""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"104","Triel Bords de Seine","Yacht, Triel","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"105","Villennes vieux Moulin","""Barque et Canot à la rame, Villennes, Vieux Pont, Yacht """"Aimée""""""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0","97",,"France",,,"0","Inconnu","Inconnu",,,
"106","Paris Pont Alexandre III","Paris, Bateau mouche, Péniche, Grue, Remorqueur Pinson, Transport Bois","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"107","Paris Pont de la Tournelle","Paris, Bateau mouche, Bains, Remorqueur Pinson, Pont de la Tournelle","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"108","Paris Panorama Orsay et tour Eiffel","Paris, Gare d'Orsay, Tour Eiffel","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"109","Saint-Denis Le Canal","Péniche, Pont, Saint-Denis, Le Canal, Halage","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"110","4626 Paris Perspective Pont des Saints-Pères","Paris, Pont des Saints-Pères, Autobus","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"111","Paris Traveaux du Métro Bateau Cloche servant aux traveaux de jonction des caissons sous la Seine","Paris, Pont, Metro, Bateau Cloche","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"112","Port-Marly - Jersey Farm","Le Port-Marly, Jersey Farm","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"113","Villennes La Plage","Villennes, La Plage","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"114","Paris mise en marche de la grue","Paris, Grue","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"115","34 Conflans-ste-Honorine - La Seine et Vue générale","Conflans-Sainte-Honorine, Péniche Gaspe","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"116","Maison Laffitte - Ruines du vieux Moulin","""Ruines du vieux Moulin, Petit Hâvre, Yacht """"Elan"""", Maisons-Laffitte""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"117","Le Pecq Saint-germain-en laye Spa Français, Château et terrasse du Cahteau","Le Pecq, Le Spa français, Saint-Germain-en-Laye, la Terrasse Saint-Germain-en-Laye - L'Ascenseur","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2024-02-15 17:38:52",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"118","Fecamp Terre-Neuvier sortant à la remorque","Remorqueur, Fecamp, Terre-Neuvier","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"119","5406 Tancarville Le Canal","Remorqueur, Le Canal, Tancarville","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"120","116 Poissy vue sur le restaurant L'esturgeon","Pont, Poissy, Restaurant l'Esturgeon","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"1923","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"121","500 Les Bords de L'oise - Boran","Pont, Barque et Canot à la rame, Oise, Aubes","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"122","79 Carrières sous Poissy (S. et O) - Les Ecluses","Carrières-sous-Poissy, Triton 14, Ecluse, Train de Péniches, Remorqueur Guêpes","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"123","18 Andrésy - L'Oise et le pont Eiffel","Péniche, Remorqueur, Barque et Canot à la rame, Pont Eiffel, Andrésy","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"1922","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"124","""Vauréal - Yacht """"l'Almée""""""","""Vauréal, marin, Yacht """"Almée""""""","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"125","Rieux - Bords de l'Oise","Remorqueur, Oise, Rieux","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"1903","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"126","Compiègne - Vue du pont vers la rue Solférino","Pont, Compiègne, Guèpe N° 37, Hôtel du Pont Neuf","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"127","Compiègne - L'Oise vue prise du pont neuf","Remorqueur, Oise, Train de Péniches, Compiègne","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"128","437 La Grande Guerre 1914-15 - Le pont du franc-Port près de compiègne","Pont, Compiègne, Soldat","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"129","Guerre 1914-15-16 - Creil - Vue générale du Pont de la Versine détruit par le génie","Grue, Creil, Pont de la Versine","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"130","Creil (Oise) - Canal de l'écluse","Remorqueur, Ecluse, Train de Péniches, Creil, Guèpe N° 43","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"131","Creil (Oise) - Bords de l'Oise -  Le Coteau et la cité Saint-Médard","Remorqueur, Ecluse, Train de Péniches, Creil, Guèpe N° 5","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"132","Creil (Oise) - Le Grand Pont","Remorqueur, Train de Péniches, Guèpe N° 37, Creil, Grand Pont","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"133","171 Guerre 1914-15 - Le Pont de Creil - The destructed bridge at Creil","Le Pont, Creil","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"134","204 Guerre de 1914 - Creil (oise) - Le Pont de la Versine détruit par le génie","Grue, Creil, Pont de la Versine","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"135","Creil (Oise) - Grue enlevant les débris du Pont détruit par le génie français - Septembre 1914","Grue, Pont, Creil","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"136","1025 Port-Marly - La Machine","Le Port-Marly, La Machine de Marly","CPA","BEF","0","2021-11-14 08:12:55","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
